Wall time,Step,Value
1777746278.0510294,50688000,-22.15423583984375
1777747381.3210895,51456000,-21.85879135131836
1777748497.8158762,52224000,-20.909502029418945
1777749602.937877,52992000,-20.78217887878418
1777750734.5850043,53760000,-21.156997680664062
1777751872.1025884,54528000,-20.395057678222656
1777752999.4517355,55296000,-23.59642791748047
1777754109.307907,56064000,-25.392650604248047
1777755254.085215,56832000,-21.164844512939453
1777756316.586928,57600000,-22.16236114501953
1777757436.3999662,58368000,-21.285402297973633
1777758512.1723835,59136000,-17.321975708007812
1777759607.2321532,59904000,-17.743600845336914
1777760699.0169592,60672000,-21.078943252563477
1777761804.9933267,61440000,-19.084339141845703
1777762917.7296207,62208000,-20.64031219482422
1777763889.6430829,62976000,-17.452713012695312
1777765037.2919197,63744000,-18.83030891418457
1777766135.592715,64512000,-19.484941482543945
1777767277.9223123,65280000,-16.358043670654297
1777768324.6396012,66048000,-21.32074737548828
1777769319.7503622,66816000,-16.5625057220459
1777770403.318069,67584000,-18.542924880981445
1777771518.6384647,68352000,-20.221097946166992
1777772659.4770083,69120000,-17.415740966796875
1777773786.0476503,69888000,-17.590600967407227
1777774876.905644,70656000,-17.040557861328125
1777775912.9343245,71424000,-22.202701568603516
1777776985.1114025,72192000,-18.70172882080078
1777778069.1151977,72960000,-30.781517028808594
1777779095.4026568,73728000,-19.69687843322754
1777780108.2968812,74496000,-22.922321319580078
1777781149.5860205,75264000,-20.245441436767578
1777782155.0593572,76032000,-16.407642364501953
1777783254.8765113,76800000,-22.15843391418457
1777784304.5826297,77568000,-35.524620056152344
1777785380.7664561,78336000,-32.609832763671875
1777786328.7812793,79104000,-34.24799728393555
1777787458.6427367,79872000,-27.420249938964844
1777788502.063224,80640000,-24.38915252685547
1777789507.3777962,81408000,-20.679710388183594
1777790560.2408066,82176000,-22.526498794555664
1777791574.5440116,82944000,-29.862110137939453
1777792562.2061057,83712000,-16.664798736572266
1777793543.989744,84480000,-26.84308433532715
1777794526.800458,85248000,-17.4122314453125
1777795602.4455264,86016000,-18.78435707092285
1777796641.8082485,86784000,-20.474838256835938
1777797633.6933148,87552000,-21.869474411010742
1777798618.4960973,88320000,-20.60224723815918
1777799583.5215886,89088000,-15.07245922088623
1777800548.1956189,89856000,-21.731204986572266
1777801500.1849508,90624000,-16.590923309326172
1777802371.2074332,91392000,-26.80829620361328
1777803346.5162067,92160000,-19.85275650024414
1777804296.1068597,92928000,-22.186786651611328
1777805273.390656,93696000,-22.624223709106445
1777806197.451383,94464000,-18.89586067199707
1777807073.2523763,95232000,-20.417205810546875
1777807932.9771373,96000000,-18.869766235351562
1777808939.0647652,96768000,-22.750879287719727
1777809827.2788565,97536000,-21.894302368164062
1777810799.3753963,98304000,-28.419750213623047
1777811707.8926482,99072000,-19.347097396850586
1777812604.021909,99840000,-16.17391586303711
1777813531.2111642,100608000,-18.067655563354492
1777814536.535777,101376000,-18.25693130493164
1777815563.156498,102144000,-16.751636505126953
1777816499.833936,102912000,-26.133861541748047
1777817484.2191072,103680000,-21.360992431640625
1777818436.5255194,104448000,-30.762222290039062
1777819476.058094,105216000,-17.23541831970215
1777820584.5259433,105984000,-15.718849182128906
1777821577.8460894,106752000,-21.577775955200195
1777822546.5832694,107520000,-16.593494415283203
1777823502.2072399,108288000,-18.32358169555664
1777824541.0045273,109056000,-14.042665481567383
1777825558.454084,109824000,-19.059457778930664
1777826547.9487243,110592000,-36.18425369262695
1777827543.8126154,111360000,-22.148160934448242
1777828509.6915472,112128000,-24.631521224975586
1777829482.9961634,112896000,-21.73194122314453
1777830426.5773551,113664000,-24.681373596191406
1777831427.7797232,114432000,-14.717401504516602
1777832393.855543,115200000,-20.08058738708496
1777833261.8836534,115968000,-20.669065475463867
1777834156.1517525,116736000,-18.713510513305664
1777835019.0337403,117504000,-19.1330509185791
1777835941.3708053,118272000,-21.64605140686035
1777836903.4529233,119040000,-19.65342903137207
1777837820.1012518,119808000,-28.592975616455078
1777838710.6003761,120576000,-34.19832229614258
1777839559.0412862,121344000,-15.643195152282715
1777840509.905063,122112000,-25.734582901000977
1777841386.9696245,122880000,-21.84939193725586
1777842338.759795,123648000,-26.41616439819336
1777843233.1244533,124416000,-21.383100509643555
1777844060.4907296,125184000,-23.214130401611328
1777844917.7042897,125952000,-27.482847213745117
1777845731.053675,126720000,-36.18057632446289
1777846504.0736668,127488000,-33.80811309814453
1777847230.3260577,128256000,-26.9787540435791
1777847962.7636764,129024000,-15.412156105041504
1777848682.3002667,129792000,-24.440956115722656
1777849521.0645306,130560000,-21.154428482055664
1777850300.2702644,131328000,-21.065961837768555
1777851144.1664963,132096000,-15.022318840026855
1777851806.8226886,132864000,-21.92642593383789
1777852658.4661672,133632000,-16.963668823242188
1777853363.0266767,134400000,-19.77334213256836
1777854158.5144804,135168000,-15.38589859008789
1777854947.8962734,135936000,-30.09555435180664
1777855642.4910016,136704000,-52.39885330200195
1777856374.2117124,137472000,-24.52632713317871
1777857087.7693255,138240000,-20.761629104614258
1777857839.7604094,139008000,-46.85723114013672
1777858533.2395396,139776000,-21.600194931030273
1777859254.6559427,140544000,-62.90617370605469
1777859941.5743935,141312000,-33.12886047363281
1777860752.4509625,142080000,-94.45658874511719
1777861578.1728399,142848000,-48.391510009765625
1777862427.0084586,143616000,-28.205486297607422
1777863209.290015,144384000,-46.640010833740234
1777863974.9650896,145152000,-31.422996520996094
1777864671.0082395,145920000,-38.73941421508789
1777865370.5723279,146688000,-27.65357780456543
1777866120.003071,147456000,-42.613407135009766
1777866839.1559052,148224000,-25.903005599975586
1777867596.7755208,148992000,-38.28460693359375
1777868272.3024602,149760000,-49.74156951904297
1777868957.1359806,150528000,-82.97013092041016
1777869784.7420874,151296000,-36.08302307128906
1777870561.1812162,152064000,-67.26962280273438
1777871279.3384354,152832000,-34.990562438964844
1777871997.4390857,153600000,-19.520814895629883
1777872649.9724522,154368000,-50.81358337402344
1777873379.8916838,155136000,-19.29889488220215
1777874167.5318267,155904000,-30.363574981689453
1777874894.8008862,156672000,-66.90409851074219
1777875641.819826,157440000,-76.18276977539062
1777876377.1535642,158208000,-33.36001968383789
1777877196.4890046,158976000,-84.23918914794922
1777878067.972793,159744000,-27.978307723999023
1777878824.46089,160512000,-54.54738998413086
1777879586.6605687,161280000,-26.22452735900879
1777880425.7614083,162048000,-58.57644271850586
1777881274.3216655,162816000,-21.3392391204834
1777882041.1056883,163584000,-51.98057556152344
1777882781.0484438,164352000,-34.9133186340332
1777883598.1998134,165120000,-60.620845794677734
1777884350.5359547,165888000,-45.12095642089844
1777885054.3180015,166656000,-27.258935928344727
1777885853.2791002,167424000,-35.85576629638672
1777886580.0660355,168192000,-25.997262954711914
1777887374.3868403,168960000,-23.635059356689453
1777888120.7930317,169728000,-24.240373611450195
1777888863.920658,170496000,-30.283281326293945
1777889645.0503306,171264000,-35.050601959228516
1777890418.038112,172032000,-15.807655334472656
1777891207.106222,172800000,-40.07012939453125
1777891998.2280777,173568000,-26.979259490966797
1777892863.3717945,174336000,-31.16765022277832
1777893673.564407,175104000,-29.484180450439453
1777894487.569092,175872000,-49.3238525390625
1777895192.4057865,176640000,-28.552629470825195
1777896008.4236484,177408000,-50.2027702331543
1777896779.602657,178176000,-46.41982650756836
1777897561.193866,178944000,-26.701448440551758
1777898414.7704449,179712000,-59.58829116821289
1777899244.859622,180480000,-30.66338539123535
1777900069.9896488,181248000,-28.935245513916016
1777900846.9898813,182016000,-48.18818283081055
1777901585.1018586,182784000,-35.769718170166016
1777902378.6836433,183552000,-22.59112548828125
1777903167.3474727,184320000,-151.94390869140625
1777903949.0388818,185088000,-52.97835159301758
1777904793.980791,185856000,-38.759063720703125
1777905580.5539274,186624000,-23.720426559448242
1777906359.087074,187392000,-43.127803802490234
1777907120.798651,188160000,-56.59916687011719
1777907824.9879003,188928000,-30.00690460205078
1777908598.6600964,189696000,-192.28030395507812
1777909426.4149983,190464000,-38.95668029785156
1777910189.5019352,191232000,-56.072021484375
1777911029.2778487,192000000,-163.39093017578125
1777911909.264005,192768000,-42.605804443359375
1777912674.711575,193536000,-185.8404083251953
1777913433.3134084,194304000,-34.146324157714844
1777914264.981676,195072000,-180.7140655517578
1777914989.9174123,195840000,-270.0168762207031
1777915864.5472503,196608000,-24.460786819458008
1777916675.899619,197376000,-157.55242919921875
1777917423.3505764,198144000,-147.3482208251953
1777918225.5106082,198912000,-29.33041763305664
1777919035.9588556,199680000,-28.069236755371094
1777919850.3450963,200448000,-98.96842193603516
1777920621.3234491,201216000,-51.00026321411133
1777921440.099546,201984000,-56.869415283203125
1777922332.749606,202752000,-32.055599212646484
1777923161.5121691,203520000,-155.32810974121094
1777924019.5412238,204288000,-33.116539001464844
1777924916.2800927,205056000,-24.59718894958496
1777925774.02624,205824000,-21.352624893188477
1777926623.8282018,206592000,-35.754085540771484
1777927499.7553728,207360000,-123.68758392333984
1777928357.766491,208128000,-116.61860656738281
1777929227.9510128,208896000,-62.856407165527344
1777930070.4000454,209664000,-173.39576721191406
1777930882.687664,210432000,-25.918333053588867
1777931701.670988,211200000,-267.0162353515625
1777932528.3724139,211968000,-23.393068313598633
1777933314.5189385,212736000,-47.22014617919922
1777934150.3259172,213504000,-45.69419479370117
1777934951.0085642,214272000,-132.93411254882812
1777935798.2663627,215040000,-59.351524353027344
1777936609.0657098,215808000,-65.47698211669922
1777937445.7315054,216576000,-57.496192932128906
1777938310.7161028,217344000,-41.15160369873047
1777939164.4364953,218112000,-39.04942321777344
1777940032.0868714,218880000,-263.8263244628906
1777940884.1081328,219648000,-54.34583282470703
1777941713.638226,220416000,-57.16973876953125
1777942610.5956223,221184000,-49.64179992675781
1777943477.380818,221952000,-61.933773040771484
1777944245.606106,222720000,-292.70208740234375
1777945120.4172647,223488000,-43.80824661254883
1777945906.7235136,224256000,-53.63938522338867
1777946776.9951973,225024000,-48.568016052246094
1777947636.4847043,225792000,-84.05549621582031
1777948493.2159047,226560000,-176.78204345703125
1777949331.3761714,227328000,-38.207542419433594
1777950225.7448604,228096000,-37.91102600097656
1777951010.8515773,228864000,-31.29147720336914
1777951867.2758574,229632000,-277.3216857910156
1777952635.9850423,230400000,-70.35282897949219
1777953467.0566528,231168000,-67.77073669433594
1777954276.3081238,231936000,-46.34153747558594
1777955137.7858222,232704000,-251.5521697998047
1777956002.3365543,233472000,-78.54486083984375
1777956821.0478907,234240000,-316.6065368652344
1777957611.62014,235008000,-39.80471420288086
1777958471.3947387,235776000,-268.91571044921875
1777959306.2850125,236544000,-113.29731750488281
1777960132.2333276,237312000,-56.24565887451172
1777960985.4884782,238080000,-152.95156860351562
1777961856.1252136,238848000,-127.35110473632812
1777962726.4335957,239616000,-44.060420989990234
1777963565.1001234,240384000,-57.40435791015625
1777964424.3039336,241152000,-42.89619064331055
1777965293.2845087,241920000,-131.63702392578125
1777966168.5791538,242688000,-22.547718048095703
1777967047.8868537,243456000,-57.68170928955078
1777967930.1317296,244224000,-35.21602249145508
1777968762.4078457,244992000,-23.701566696166992
1777969590.573854,245760000,-28.92955207824707
1777970480.1948006,246528000,-34.31998825073242
1777971379.9669693,247296000,-62.217201232910156
1777972292.1389318,248064000,-28.23426628112793
1777973238.45211,248832000,-21.2000732421875
1777974170.8754497,249600000,-35.66169357299805
1777975022.594655,250368000,-39.56471252441406
1777975904.634143,251136000,-25.287498474121094
1777976730.8044941,251904000,-18.29612159729004
1777977627.3391054,252672000,-155.8697509765625
1777978512.8310905,253440000,-125.92808532714844
1777979465.8272512,254208000,-34.9473991394043
1777980377.3382108,254976000,-72.7853012084961
1777981248.7565882,255744000,-28.6815242767334
1777982058.00048,256512000,-108.67095947265625
1777982945.9464865,257280000,-82.17255401611328
1777983750.3091779,258048000,-107.06829071044922
1777984624.0638852,258816000,-43.72260284423828
1777985493.0928023,259584000,-48.31483840942383
1777986363.1152983,260352000,-33.046836853027344
1777987170.8756478,261120000,-48.37150192260742
1777987972.1037717,261888000,-26.96530532836914
1777988800.0298178,262656000,-121.62779998779297
1777989662.3242588,263424000,-65.57626342773438
1777990522.3244622,264192000,-21.780975341796875
1777991380.961972,264960000,-27.175811767578125
1777992279.4263291,265728000,-29.317276000976562
1777993093.5990467,266496000,-173.0437469482422
1777993907.5738986,267264000,-21.78763198852539
1777994719.6343622,268032000,-87.62461853027344
1777995508.619235,268800000,-148.63470458984375
1777996359.947529,269568000,-169.5594940185547
1777997126.8081472,270336000,-80.13941192626953
1777997985.7222965,271104000,-44.780609130859375
1777998757.6863215,271872000,-41.67920684814453
1777999609.7687929,272640000,-174.90313720703125
1778000460.355311,273408000,-38.03184127807617
1778001338.6197882,274176000,-31.90654182434082
1778002197.2994187,274944000,-32.709999084472656
1778003031.304659,275712000,-43.750648498535156
1778003906.3360817,276480000,-137.46792602539062
1778004750.921944,277248000,-30.393861770629883
1778005580.316803,278016000,-33.94980239868164
1778006402.1884034,278784000,-29.13345718383789
1778007185.3856733,279552000,-160.47117614746094
1778008010.7070312,280320000,-159.11436462402344
1778008842.0208843,281088000,-22.059688568115234
1778009748.0859709,281856000,-29.765886306762695
1778010626.5775683,282624000,-30.244712829589844
1778011436.4335225,283392000,-24.41004180908203
1778012296.336235,284160000,-37.40743637084961
1778013133.1594737,284928000,-77.16293334960938
1778014030.7822034,285696000,-26.154260635375977
1778014891.4236035,286464000,-33.345577239990234
1778015775.2896345,287232000,-20.578283309936523
1778016658.6165984,288000000,-29.75999641418457
1778031109.9367578,288768000,-26.586708068847656
1778032049.1134999,289536000,-159.33238220214844
1778033177.2700076,290304000,-18.996246337890625
1778033973.4420314,291072000,-112.45103454589844
1778035114.0299659,291840000,-30.112070083618164
1778036177.5519798,292608000,-144.3522186279297
1778037081.8188975,293376000,-32.42150115966797
1778037976.3256404,294144000,-145.38914489746094
1778039027.1839995,294912000,-103.86858367919922
1778040231.5592234,295680000,-23.22000503540039
1778041369.547856,296448000,-117.81348419189453
1778042429.048076,297216000,-119.40870666503906
1778043572.9931152,297984000,-167.6849365234375
1778044776.6419227,298752000,-55.85607147216797
1778045941.615045,299520000,-70.30615234375
1778047090.313438,300288000,-40.84111404418945
